Annotation Cluster 1	Enrichment Score: 17.747108291586425
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	38	1.8664047151277015	5.383345800726103E-4	Q13224, P57053, P84243, P62805, P68431, P62807, P79483, Q12879, P62318, P58876, P62314	1311	136	8205	1.7487212276214834	0.16864508398036226	0.0063671986539622525	0.004547999038544467
UP_KW_CELLULAR_COMPONENT	KW-0158~Chromosome	85	4.174852652259331	0.007143449939788002	P51784, Q05BQ5, Q06787, P48729, P57053, P51948, P62714, P78395, Q02539, P45973, Q13123, Q13362, P49736, Q00839, P46060, P49450, P62805, P49454, Q0VDD7, P46100, P62807, P51955, Q03188, Q12912, Q01831, P67775, P50749, P50748, Q08945, P46013, Q06609, Q13610, Q09472, Q13257, P55201, Q12888, P54274, Q13535, P57740, P58876, P51808, P49959, P84243, Q00613, P68431, P49711, Q13426, P53350, Q09028, P52701, Q00403, Q02224, P78362, P43246, P60008, Q13153, P57081, Q13352	1886	606	17662	1.3135436025044709	0.36342462824968225	0.05261240899344274	0.045931468168878574

Annotation Cluster 4	Enrichment Score: 8.936403073437688
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005524~ATP binding	270	13.261296660117877	1.0791002469329854E-17	Q13237, P51582, P52790, P54619, P48729, Q04637, Q03426, Q04759, P48048, P49137, Q00839, P48723, P52564, P53778, P53779, Q00266, P56373, P61158, P49368, Q13131, P52333, Q12840, P54753, P51003, Q12965, Q05397, P54756, P53667, P62253, P61163, P49917, P49916, P49915, P62256, P61160, Q05823, P61604, P49914, P54886, Q12851, Q12852, P54764, P49591, P54762, P53671, P54760, P43250, P51812, P68133, Q13705, P51813, P49590, P54646, Q02790, Q05932, P51817, Q13394, P49589, P49588, Q03518, P49903, Q03519, P43246, P49902, Q13153, P98198, P78347, P54136, Q12866, P54132, P51668, Q13838, P53602, Q08881, P49619, Q02779, P61221, P54819, Q13283, Q13163, P48643, P49736, Q13043, Q13164, Q12873, P51793, P51795, P51553, Q12756, P60709, P46100, P51790, Q13608, P54707, P51797, P51798, Q02763, P59044, P59047, P59046, P49842, P49841, P48637, Q13177, Q13057, P46459, P78368, P54278, P49840, P49961, Q08AH3, P54277, Q08AH1, Q13733, Q02880, P62333, P78371, P47897, Q13188, P48506, P51451, P51575, P60604, P51570, P78356, P52429, Q13627, Q02750, P52789, Q01415, P55263, Q13075, P78362, P48730, P78363, P48736, P98194, P98196, P60842, P54577, Q13873, Q09013, Q04912, Q06418, P62195, Q13085, Q13882, Q12792, Q13761, Q13402, P49770, Q13523, Q0VDD8, P57059, Q08828, Q02846, P46013, P47900, P45844, P49761, Q13415, Q13535, P53384, P49760, Q13418, P52732, Q01196, Q00532, Q00536, Q00535, Q00534, P57078, Q00537, P49759, P48426, P51531, P51530, P53396, Q13546, Q13308, Q02156, P80192, P51532, Q01974, P43403, P43405, P68400, Q05655, Q01973, P53041, Q00526, Q13555, Q13554, P54652, P62837, P50053, Q13315, Q13557, P50613, P78508, Q06187, P60891, Q03468, P51828, P49459, P49336, P55072, P46063, Q13569, Q13206, P51955, P50747, P51957, P68032, P51956, P61081, Q05513, P61077, Q13574, Q13572, Q06609, P46734, Q08462, P50990, P50750, P50991, Q13459, Q02241, P51965, Q08345, P51841, P78527, P50993, P61086, P63267, P63146, P63261, Q00975, P51606, P61088, Q04656, P68036, Q09428, P62736, Q13464, P53355, P49674, P53350, Q12931, P62191, Q04771, P52824, Q07002, P52701, Q08211, P63279, Q07912, Q02224, P51617, Q13470, P45983, Q01813, Q13232, P45985, P43686, Q13233, P45984, Q01814, P56192, P49427	2018	1539	18913	1.6442369551231897	2.0233129629993477E-14	5.058282407498369E-15	4.907208372927751E-15
UP_KW_LIGAND	KW-0547~Nucleotide-binding	330	16.208251473477407	1.5418914244956934E-17	Q13237, P52790, P54619, P61020, P48729, Q03426, Q04759, P61026, P48048, P49137, P59190, Q00839, P48723, P52564, P55039, P53778, P53779, P50148, Q00266, P68104, P55042, P56373, P61158, P49368, P55040, Q13131, P52333, Q12840, P54753, P51003, Q12965, P68363, Q05397, P54756, P53667, P62253, P61163, P49917, P49916, P49915, P62256, P61160, P62491, Q05823, P49914, P54886, Q12851, Q12852, P54764, P49591, P54762, P62826, P53671, P54760, Q13823, P43250, P51812, P68133, Q13705, P51813, P49590, P68371, P54646, P68366, Q05932, P51817, P60763, Q13394, P49589, P49588, Q03518, P49903, Q03519, P43246, P49902, P62820, Q13153, P98198, P54136, Q12866, P52198, P50570, P54132, P63092, P51668, Q13838, P53602, Q08881, P56559, P49619, Q02779, P61221, P54819, Q13283, P61225, Q13163, P61224, P61587, P61586, P48643, P49736, Q13043, Q13164, P61106, Q12873, P51793, P50583, P51795, P51553, Q12756, P60709, P46100, P51790, Q13608, P54707, P51797, P51798, P63096, Q02763, P59044, P59047, P59046, P49842, P49841, P48637, Q13177, Q13057, P46459, P78368, Q12882, P54278, P49840, P49961, Q08AH3, Q08AH1, Q13733, Q02880, P62330, P62333, P61006, P78371, P55010, P47897, Q13188, P48506, P60953, P51451, P60604, P51570, P78356, Q13509, P52429, Q13627, Q02750, P52789, Q01415, P61011, P55263, Q13075, P78362, P48730, P78363, P48736, P98194, P98196, P61019, P49703, P61018, P60842, P54577, Q13873, P57729, Q13637, Q13636, P81274, Q09013, Q04912, Q06418, P62195, Q13085, Q13882, Q13402, Q13523, Q13885, Q0VDD8, P49411, P49773, P57059, P57735, P84095, Q07617, Q08828, Q02846, P46013, P47900, P45844, P49761, Q13415, Q13535, P53384, P49760, Q13418, P52732, Q00532, Q00536, Q00535, Q00534, P57078, P61204, Q00537, P49759, P48426, Q13423, P51531, P51530, P53396, Q13546, Q02153, Q02156, P80192, P51532, Q01974, P43403, P43405, P68400, Q05655, Q01973, Q00526, Q13555, Q13554, P54652, Q13795, P62837, P50053, P46199, Q13315, Q13557, P50613, P78508, Q03113, P51148, Q06187, P51149, P60891, Q03468, P51828, P63000, P49459, P62834, P49336, P55072, P51157, P46063, P51398, P51151, P51153, Q13206, P51955, P50747, P51957, P68032, P51956, P51159, P61081, Q05639, Q05513, P61077, P51160, Q13574, Q13572, Q06609, P46734, Q08462, Q05193, P50990, P50750, P50991, Q13459, P45880, Q02241, P51965, Q08345, P51841, P78527, P50993, Q0P5N6, P61086, P84085, P63267, P63146, P63261, Q00975, P61088, Q04656, P68036, Q09428, P62736, Q13464, P53355, P53597, P49674, P53350, Q12931, P62191, Q04771, P62070, P51858, P52824, Q07002, P52701, Q08211, Q02108, P63279, Q07912, Q02224, P51617, P84077, P49789, P62745, Q13470, P45983, P84996, Q01813, Q13232, P45985, P43686, Q13233, P45984, Q01814, P56192, P49427	830	1858	6850	1.4658202238447873	6.93851141023062E-16	6.93851141023062E-16	6.167565697982773E-16
UP_SEQ_FEATURE	DOMAIN:Protein kinase	101	4.960707269155206	3.1931295724158037E-12	Q13237, Q13873, Q09013, Q04912, P48729, Q06418, Q04759, P49137, Q13882, Q13523, P52564, P57059, P53778, P53779, Q02846, Q13131, P52333, P54753, P49761, P49760, Q13418, Q05397, P54756, P53667, Q00532, Q00536, Q00535, Q05823, Q00534, P57078, Q00537, P49759, Q12851, Q12852, P54764, P54762, P53671, P54760, P43250, Q13546, P51812, Q13705, Q13308, P51813, Q02156, P80192, P54646, Q01974, P43403, P43405, P68400, Q05655, Q01973, P51817, Q00526, Q13153, Q13555, P78347, Q13554, Q12866, Q13557, P50613, Q08881, Q06187, Q02779, Q13163, P49336, Q13043, Q13164, P51955, P51957, P51956, Q05513, Q02763, P49841, Q13177, P46734, P78368, P50750, P49840, Q08345, P51841, Q13188, Q13464, P51451, P53355, P49674, P53350, Q04771, Q13627, Q02750, Q07002, Q07912, P51617, Q13470, P78362, P48730, P45983, P45985, Q13233, P45984	1988	507	20516	2.0558419550835585	2.719893144043084E-8	3.885582528262545E-9	3.864599105358098E-9
UP_KW_LIGAND	KW-0067~ATP-binding	253	12.42632612966601	5.524155224051035E-12	Q13237, P52790, P54619, P48729, Q03426, Q04759, P48048, P49137, Q00839, P48723, P52564, P53778, P53779, Q00266, P56373, P61158, P49368, Q13131, P52333, Q12840, P54753, P51003, Q12965, Q05397, P54756, P53667, P62253, P61163, P49917, P49916, P49915, P62256, P61160, Q05823, P49914, P54886, Q12851, Q12852, P54764, P49591, P54762, P53671, P54760, P43250, P51812, P68133, Q13705, P51813, P49590, P54646, Q05932, P51817, Q13394, P49589, P49588, Q03518, P49903, Q03519, P43246, P49902, Q13153, P98198, P54136, Q12866, P54132, P51668, Q13838, P53602, Q08881, P49619, Q02779, P61221, P54819, Q13283, Q13163, P48643, P49736, Q13043, Q13164, Q12873, P51793, P51795, P51553, Q12756, P60709, P46100, P51790, Q13608, P54707, P51797, P51798, Q02763, P59044, P59047, P59046, P49842, P49841, P48637, Q13177, Q13057, P46459, P78368, P54278, P49840, P49961, Q08AH3, Q08AH1, Q13733, Q02880, P62333, P78371, P47897, Q13188, P48506, P51451, P60604, P51570, P78356, P52429, Q13627, Q02750, P52789, Q01415, P55263, Q13075, P78362, P48730, P78363, P48736, P98194, P98196, P60842, P54577, Q13873, Q09013, Q04912, Q06418, P62195, Q13085, Q13882, Q13402, Q13523, Q0VDD8, P57059, Q08828, P46013, P47900, P45844, P49761, Q13415, Q13535, P53384, P49760, Q13418, P52732, Q00532, Q00536, Q00535, Q00534, P57078, Q00537, P49759, P48426, P51531, P51530, P53396, Q13546, Q02156, P80192, P51532, Q01974, P43403, P43405, P68400, Q05655, Q01973, Q00526, Q13555, Q13554, P54652, P62837, P50053, Q13315, Q13557, P50613, P78508, Q06187, P60891, Q03468, P51828, P49459, P49336, P55072, P46063, Q13206, P51955, P50747, P51957, P68032, P51956, P61081, Q05513, P61077, Q13574, Q13572, Q06609, P46734, Q08462, P50990, P50750, P50991, Q13459, Q02241, P51965, Q08345, P78527, P50993, P61086, P63267, P63146, P63261, Q00975, P61088, Q04656, P68036, Q09428, P62736, Q13464, P53355, P49674, P53350, Q12931, P62191, Q04771, P52824, Q07002, P52701, Q08211, P63279, Q07912, Q02224, P51617, Q13470, P45983, Q01813, Q13232, P45985, P43686, Q13233, P45984, Q01814, P56192, P49427	830	1437	6850	1.453035524142499	2.485861516632326E-10	1.242934925411483E-10	1.104831044810207E-10
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	99	4.862475442043222	8.265091374537669E-11	Q13237, Q13873, P54619, Q09013, P48729, Q04759, P49137, Q13761, Q13882, Q13363, Q13523, P57059, P53779, Q02846, P48436, Q13131, P52333, Q12962, P49761, Q13535, P49760, Q13418, Q05397, P53667, Q00532, Q00536, Q00535, Q05823, Q00534, P57078, Q00537, P61201, P63104, Q12851, Q12852, P53671, P43250, Q13705, Q13308, P51813, Q02156, P80192, P54646, P43403, P43405, P68400, Q05655, Q00526, Q13153, Q13555, Q13554, Q12866, Q13315, Q13557, P50613, Q12906, Q06187, P49336, Q13043, Q13286, P51671, P51955, P51957, P51956, Q05513, P49842, P49841, Q13177, P49848, P78368, P50750, P49840, P51841, P78527, P85299, Q05469, Q13188, Q13464, P60953, Q11201, Q13501, P55017, P53355, P49674, P53350, Q04771, Q13627, Q02750, Q07002, P51617, P67870, Q13470, P78362, P48730, P45983, P48736, Q13233, P61812, P45984	2003	489	19357	1.9565161460263591	5.431814761314158E-7	4.938016410314688E-8	4.823056503014299E-8
INTERPRO	IPR017441:Protein kinase, ATP binding site	85	4.174852652259331	8.578463067282712E-11	P78347, Q13555, Q13237, Q13873, Q13554, Q12866, Q13557, P50613, Q06187, Q09013, Q08881, Q04912, P48729, Q06418, Q02779, Q04759, Q13163, P49336, P49137, Q13882, Q13043, Q13164, P52564, P51957, P57059, P51956, P53778, Q05513, Q02763, P49841, Q13177, Q13131, P46734, P52333, P78368, P54753, P50750, P49840, P49761, P49760, Q05397, P54756, P53667, Q00532, Q00536, Q00535, Q00534, P57078, Q00537, Q13188, Q13464, P49759, Q12851, P51451, P54764, P53355, P54762, P53671, P54760, P49674, P43250, P53350, P51812, Q04771, P51813, Q13627, Q02156, Q02750, Q07002, P80192, P54646, P43403, P43405, P68400, Q07912, P51617, Q05655, P51817, Q13470, P48730, P78362, Q00526, P45985, Q13233, Q13153	2006	390	19139	2.0794219904389393	2.398537174430615E-7	5.996345684030616E-8	5.9277179794923536E-8
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	84	4.12573673870334	9.669713546427437E-11	Q13555, Q13237, Q13554, P54619, P50613, P48729, Q02779, Q04759, Q13163, P49336, P49137, Q13043, Q13164, Q13523, P52564, P51955, P51957, P57059, P51956, P53778, P53779, Q02846, P50749, Q05513, Q02763, P49841, Q13177, Q13131, P46734, P78368, P50750, P49840, P49761, Q13535, P49760, Q13418, P51841, P78527, Q05397, P53667, Q00532, Q00536, Q00535, Q05823, P57078, Q00537, Q13188, Q13464, P49759, Q13263, Q12851, Q12852, P54764, P53355, P53671, P49674, P43250, P53350, Q13546, P51812, P80075, Q04771, Q13308, Q13627, Q02156, Q02750, Q07002, P80192, P54646, Q01974, P43405, P68400, Q07912, P51617, Q05655, Q01973, P48730, P78362, Q00526, P45985, P48736, P45984, Q13233, Q13153	2018	378	18913	2.08270014315604	1.813070362732816E-7	1.6482466272319496E-8	1.5990189946319552E-8
INTERPRO	IPR000719:Protein kinase, catalytic domain	101	4.960707269155206	1.3919855264456326E-10	Q13237, Q13873, Q09013, Q04912, P48729, Q06418, Q04759, P49137, Q13882, Q13523, P52564, P57059, P53778, P53779, Q02846, Q13131, P52333, P54753, P49761, P49760, Q13418, Q05397, P54756, P53667, Q00532, Q00536, Q00535, Q05823, Q00534, P57078, Q00537, P49759, Q12851, Q12852, P54764, P54762, P53671, P54760, P43250, Q13546, P51812, Q13705, Q13308, P51813, Q02156, P80192, P54646, Q01974, P43403, P43405, P68400, Q05655, Q01973, P51817, Q00526, Q13153, Q13555, P78347, Q13554, Q12866, Q13557, P50613, Q08881, Q06187, Q02779, Q13163, P49336, Q13043, Q13164, P51955, P51957, P51956, Q05513, Q02763, P49841, Q13177, P46734, P78368, P50750, P49840, Q08345, P51841, Q13188, Q13464, P51451, P53355, P49674, P53350, Q04771, Q13627, Q02750, Q07002, Q07912, P51617, Q13470, P78362, P48730, P45983, P45985, Q13233, P45984	2006	501	19139	1.9234104075000549	3.8919904654655113E-7	7.783983063883979E-8	7.694895990191456E-8
GOTERM_MF_DIRECT	GO:0004712~protein serine/threonine/tyrosine kinase activity	92	4.518664047151278	3.462854829377591E-10	Q13555, Q13237, Q13554, Q12866, Q13315, Q13557, P50613, Q06187, Q09013, Q08881, Q04912, P48729, Q06418, Q02779, Q04759, P49336, P49137, Q13882, Q13043, Q13164, Q13523, P51955, P51957, P57059, P51956, P53778, Q05513, Q02763, P49842, P49841, Q13177, Q13131, P52333, P78368, P54753, P50750, P49840, P49761, Q13535, P49760, Q13418, Q08345, P78527, Q05397, P54756, P53667, Q00532, Q00536, Q00535, Q00534, P57078, Q00537, Q13188, Q13464, P49759, Q12851, P51451, Q12852, P54764, P53355, P54762, P53671, P54760, P49674, P53350, Q13546, P51812, Q13705, P51813, Q13627, Q02156, Q02750, Q07002, P80192, P54646, Q01974, P43403, P43405, P68400, Q07912, P51617, Q05655, P51817, Q13470, P48730, P78362, P45983, Q00526, P48736, P45984, Q13233, Q13153	2018	440	18913	1.959631498333183	6.492849982109306E-7	4.637752003630702E-8	4.4992378104555985E-8
UP_SEQ_FEATURE	ACT_SITE:Proton acceptor	140	6.8762278978389	8.614628870399951E-10	P54578, Q07075, Q13237, P55786, Q13873, Q03154, P50416, Q03393, Q09013, Q04912, P48729, Q03426, Q06418, Q04759, P60174, P43155, P49137, Q13882, P45974, P49419, P48163, Q13523, P52564, P52209, P57059, Q06136, P53778, P53779, P49888, P47989, Q13131, P52333, P54753, P80365, P49761, P49760, Q06520, P51649, P56937, Q05397, P54756, Q00532, Q00536, Q00535, Q00534, P57078, Q00537, P49759, P45954, Q12851, Q12852, P54764, Q13268, P54762, P54760, P43250, Q13547, Q13546, P43251, P51812, Q13705, P51813, Q02156, P51659, P80192, P54646, Q01974, P43403, P43405, P68400, Q05655, Q01973, P51817, P46597, Q00526, P49748, Q13153, Q13555, P51784, Q13554, Q12866, P54252, P49189, Q13557, P50613, Q08881, Q06187, Q02779, Q13163, P49336, Q13043, Q13164, P47712, P51955, P51957, P51956, P50226, P50225, Q05513, Q01432, Q02763, Q01433, P49841, Q13177, P46734, P78368, P50750, Q12882, P49840, P49961, Q0WX57, Q08345, P47895, Q13188, Q13464, P51451, P53355, P49674, P53350, P51570, Q13107, Q04771, Q06278, Q13627, Q02750, Q07002, P52788, Q01415, P62068, Q07912, P51617, P55263, Q13470, P78362, P48730, P45983, P45985, Q01813, Q13233, P45984	1988	861	20516	1.6780356938378238	7.3379140713702995E-6	9.172426089758347E-7	9.122891973753547E-7
INTERPRO	IPR011009:Protein kinase-like domain	105	5.157170923379175	9.417766215500906E-10	Q13237, Q13873, Q09013, Q04912, P48729, Q06418, Q04759, P49137, Q13882, Q13523, P52564, P57059, P53778, P53779, Q02846, Q13131, P52333, P54753, P49761, Q13535, P49760, Q13418, Q05397, P54756, P53667, Q00532, Q00536, Q00535, Q05823, Q00534, P57078, Q00537, P49759, Q12851, Q12852, P54764, P54762, P53671, P54760, P43250, Q13546, P51812, Q13705, Q13308, P51813, Q02156, P80192, P54646, Q01974, P43403, P43405, P68400, Q05655, Q01973, P51817, Q00526, Q13153, Q13555, P78347, Q13554, Q12866, Q13315, Q13557, P50613, Q08881, Q06187, Q02779, Q13163, P49336, Q13043, Q13164, P51955, P51957, P51956, Q05513, Q02763, P49841, Q13177, P46734, P78368, P50750, P49840, Q08345, P51841, P78527, Q13188, Q13464, P51451, P53355, P49674, P53350, Q04771, Q13627, Q02750, Q07002, Q07912, P51617, Q13470, P78362, P48730, P45983, P45985, P48736, Q13233, P45984	2006	546	19139	1.8347841092108292	2.6332040663490375E-6	4.151169506407051E-7	4.103659698036155E-7
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	79	3.880157170923379	6.433558489076198E-8	P78347, Q13873, Q13554, Q13315, Q13557, P50613, Q09013, P48729, Q02779, Q04759, Q13163, P49137, Q13043, Q13164, Q13523, P52564, P51955, P51957, P57059, P51956, P53778, P53779, Q05513, P49842, P49841, Q13177, Q13131, P46734, P78368, P50750, P49840, P49761, Q13535, P49760, Q13418, P78527, P53667, Q00532, Q00536, Q00535, P57078, Q00537, Q13188, Q13464, P49759, Q13501, Q12851, Q12852, P53355, P53671, P49674, P53350, Q13546, P51812, Q04771, Q13705, Q12979, Q13627, Q02156, Q02750, Q07002, P80192, P54646, P43405, P68400, Q07912, P51617, Q05655, P67870, P51817, P48730, P78362, P45983, Q00526, P45985, P48736, P45984, Q13233, Q13153	2018	397	18913	1.8649871558991746	1.2062195007944698E-4	6.031461083508936E-6	5.851321445814802E-6
INTERPRO	IPR008271:Serine/threonine-protein kinase, active site	66	3.2416502946954813	7.291486682031682E-8	P78347, Q13555, Q13237, Q13554, Q13557, P50613, Q09013, P48729, Q02779, Q04759, Q13163, P49336, P49137, Q13164, Q13523, P52564, P51955, P51957, P57059, P51956, P53779, Q05513, P49841, Q13177, Q13131, P46734, P78368, P50750, P49840, P49761, P49760, Q00532, Q00536, Q00535, Q00534, P57078, Q00537, Q13464, P49759, Q12852, P53355, P49674, P43250, P53350, Q13546, P51812, Q04771, Q13705, Q13627, Q02156, Q02750, Q07002, P80192, P54646, P68400, P51617, Q05655, P51817, P48730, P78362, P45983, Q00526, P45985, P45984, Q13233, Q13153	2006	316	19139	1.9927148932947993	2.038491949650778E-4	2.548374595370073E-5	2.5192086486419462E-5
UP_KW_MOLECULAR_FUNCTION	KW-0418~Kinase	144	7.072691552062868	1.1240645444086033E-7	Q13237, Q13873, P52790, P54619, Q09013, Q04912, P48729, Q03426, Q06418, Q04759, P61024, P55273, P49137, Q13882, Q13523, P52564, P49771, P57059, P53778, P53779, Q13131, P46019, P52333, P54753, P49761, Q13535, P49760, Q13418, Q05397, P54756, P53667, P49918, Q00532, P46527, Q03405, Q00536, Q00535, Q00534, P57078, Q00537, Q13023, P63104, P49759, Q13387, P48426, P54886, Q12851, Q12852, P54764, P54762, P53671, P54760, P43250, Q13546, P51812, Q13705, Q13309, P51813, Q02156, P80192, P54646, Q01974, P43403, P43405, P68400, Q05655, Q01973, P51817, Q00526, P49903, Q13153, Q13555, P78347, Q13554, Q12866, P50053, Q13315, Q13557, P50613, Q13319, Q08881, Q06187, P49619, Q02779, P60891, P54819, Q13163, P49336, Q13043, Q13164, P51955, P51957, P51956, Q05513, Q02763, P49842, P42771, P49841, P42772, Q13574, Q13177, P42773, Q13057, Q13572, P46734, P78368, P50750, P61925, P49840, Q12802, Q12929, Q08345, P78527, Q13188, Q13464, P51451, P53355, P49674, P53350, P51570, P78356, P52429, Q04771, Q13627, P52824, Q02750, Q07002, P52789, Q01415, Q07912, P51617, P67870, P55263, Q13470, P78362, P48730, P45983, P45985, Q01813, P48736, Q13232, Q13233, P45984, Q13077	1484	747	11735	1.5243724223037705	1.2477039309399807E-5	4.1590388143118325E-6	3.709412996548391E-6
SMART	SM00220:S_TKc	72	3.536345776031434	6.575463775685846E-6	P78347, Q13555, Q13237, Q13554, Q13557, P50613, Q09013, P48729, Q02779, Q04759, Q13163, P49336, P49137, Q13043, Q13164, Q13523, P52564, P51955, P51957, P57059, P51956, P53778, P53779, Q05513, Q02763, P49841, Q13177, Q13131, P46734, P78368, P50750, P49840, P49761, P49760, Q00532, Q00536, Q00535, Q05823, Q00534, P57078, Q00537, Q13188, Q13464, P49759, Q12851, Q12852, P54764, P53355, P49674, P43250, P53350, Q13546, P51812, Q04771, Q13627, Q02156, Q02750, Q07002, P80192, P54646, P68400, P51617, Q05655, P51817, P48730, P78362, P45983, Q00526, P45985, P45984, Q13233, Q13153	1205	365	10374	1.6982390723583245	0.0033216666278290674	8.317961676242595E-4	8.202891060168094E-4
